State,County,County Median Household Income,State Median Household Income
Nebraska,Grant,65139,71722
Nebraska,Greeley,52813,71722
Nebraska,Hall,63553,71722
Nebraska,Hamilton,73254,71722
Nebraska,Harlan,64583,71722
Nebraska,Hayes,59405,71722
Nebraska,Hitchcock,49456,71722
Nebraska,Holt,66325,71722
Nebraska,Hooker,43333,71722
Nebraska,Howard,70766,71722
Nebraska,Jefferson,54494,71722
Nebraska,Johnson,64352,71722
Nebraska,Kearney,74276,71722
Nebraska,Keith,59511,71722
Nebraska,Keya Paha,63977,71722
Nebraska,Kimball,53151,71722
Nebraska,Knox,61250,71722
Nebraska,Lancaster,70387,71722
Nebraska,Lincoln,63019,71722
Nebraska,Logan,69250,71722
Nebraska,Loup,50000,71722
Nebraska,McPherson,58250,71722
Nebraska,Madison,61139,71722
Nebraska,Merrick,57873,71722
Nebraska,Morrill,57325,71722
Nebraska,Nance,60054,71722
Nebraska,Nemaha,57196,71722
Nebraska,Nuckolls,66000,71722
Nebraska,Otoe,73031,71722
Nebraska,Pawnee,55833,71722
Nebraska,Perkins,61786,71722
Nebraska,Phelps,65114,71722
Nebraska,Pierce,65603,71722
Nebraska,Platte,69943,71722
Nebraska,Polk,67695,71722
Nebraska,Red Willow,58344,71722
Nebraska,Richardson,50321,71722
Nebraska,Rock,57566,71722
Nebraska,Saline,71104,71722
Nebraska,Sarpy,95911,71722
Nebraska,Saunders,84474,71722
Nebraska,Scotts Bluff,60137,71722
Nebraska,Seward,79677,71722
Nebraska,Sheridan,53609,71722
Nebraska,Sherman,60194,71722
Nebraska,Sioux,50833,71722
Nebraska,Stanton,76035,71722
Nebraska,Thayer,60305,71722
Nebraska,Thomas,70069,71722
Nebraska,Thurston,63459,71722
Nebraska,Valley,62321,71722
Nebraska,Washington,89671,71722
Nebraska,Wayne,64951,71722
Nebraska,Webster,62571,71722
Nebraska,Wheeler,59167,71722
Nebraska,York,72914,71722
Nevada,Churchill,69922,71646
Nevada,Clark,69911,71646
Nevada,Douglas,84262,71646
Nevada,Elko,87755,71646
Nevada,Esmeralda,40694,71646
Nevada,Eureka,73929,71646
Nevada,Humboldt,75574,71646
Nevada,Lander,92388,71646
Nevada,Lincoln,67412,71646
Nevada,Lyon,70026,71646
Nevada,Mineral,46625,71646
Nevada,Nye,53602,71646
Nevada,Pershing,66304,71646
Nevada,Storey,86932,71646
Nevada,Washoe,81531,71646
Nevada,White Pine,71297,71646
Nevada,Carson City,67465,71646
New Hampshire,Belknap,80719,90845
New Hampshire,Carroll,77049,90845
New Hampshire,Cheshire,76551,90845
New Hampshire,Coos,55247,90845
New Hampshire,Grafton,79949,90845
New Hampshire,Hillsborough,95112,90845
New Hampshire,Merrimack,88806,90845
New Hampshire,Rockingham,110225,90845
New Hampshire,Strafford,83212,90845
New Hampshire,Sullivan,70788,90845
New Jersey,Atlantic,73113,97126
New Jersey,Bergen,118714,97126
New Jersey,Burlington,102615,97126
New Jersey,Camden,82005,97126
New Jersey,Cape May,83870,97126
New Jersey,Cumberland,62310,97126
New Jersey,Essex,73785,97126
New Jersey,Gloucester,99668,97126
New Jersey,Hudson,86854,97126
New Jersey,Hunterdon,133534,97126
New Jersey,Mercer,92697,97126
New Jersey,Middlesex,105206,97126
New Jersey,Monmouth,118527,97126
New Jersey,Morris,130808,97126
New Jersey,Ocean,82379,97126
New Jersey,Passaic,84465,97126
New Jersey,Salem,73378,97126
New Jersey,Somerset,131948,97126
New Jersey,Sussex,111094,97126
New Jersey,Union,95000,97126
New Jersey,Warren,92620,97126
New Mexico,Bernalillo,62220,58722
New Mexico,Catron,44777,58722
New Mexico,Chaves,49673,58722
New Mexico,Cibola,49866,58722
New Mexico,Colfax,46286,58722
New Mexico,Curry,55427,58722
New Mexico,De Baca,34702,58722
New Mexico,Doña Ana,51232,58722
New Mexico,Eddy,77458,58722
New Mexico,Grant,44895,58722
New Mexico,Guadalupe,38713,58722
New Mexico,Harding,39489,58722
New Mexico,Hidalgo,53651,58722
New Mexico,Lea,65855,58722
New Mexico,Lincoln,47919,58722
New Mexico,Los Alamos,135801,58722
New Mexico,Luna,38241,58722
New Mexico,McKinley,44029,58722
New Mexico,Mora,40231,58722
New Mexico,Otero,50833,58722
New Mexico,Quay,38998,58722
New Mexico,Rio Arriba,52031,58722
New Mexico,Roosevelt,52644,58722
New Mexico,Sandoval,76424,58722
New Mexico,San Juan,50734,58722
New Mexico,San Miguel,43490,58722
New Mexico,Santa Fe,70522,58722
New Mexico,Sierra,35256,58722
New Mexico,Socorro,40699,58722
New Mexico,Taos,55145,58722
New Mexico,Torrance,50727,58722
New Mexico,Union,41714,58722
New Mexico,Valencia,56246,58722
New York,Albany,78829,81386
New York,Allegany,58725,81386
New York,Bronx,47036,81386
New York,Broome,58317,81386
New York,Cattaraugus,56889,81386
New York,Cayuga,63227,81386
New York,Chautauqua,54625,81386
New York,Chemung,61358,81386
New York,Chenango,61741,81386
New York,Clinton,67097,81386
New York,Columbia,81741,81386
New York,Cortland,65029,81386
New York,Delaware,58338,81386
New York,Dutchess,94578,81386
New York,Erie,68014,81386
New York,Essex,68090,81386
New York,Franklin,60270,81386
New York,Fulton,60557,81386
New York,Genesee,68178,81386
New York,Greene,70294,81386
New York,Hamilton,66891,81386
New York,Herkimer,68104,81386
New York,Jefferson,62782,81386
New York,Kings,74692,81386
New York,Lewis,64401,81386
New York,Livingston,70443,81386
New York,Madison,68869,81386
New York,Monroe,71450,81386
New York,Montgomery,58033,81386
New York,Nassau,137709,81386
New York,New York,99880,81386
New York,Niagara,65882,81386
New York,Oneida,66402,81386
New York,Onondaga,71479,81386
New York,Ontario,76603,81386
New York,Orange,91806,81386
New York,Orleans,61069,81386
New York,Oswego,65054,81386
New York,Otsego,65778,81386
New York,Putnam,120970,81386
New York,Queens,82431,81386
New York,Rensselaer,83734,81386
New York,Richmond,96185,81386
New York,Rockland,106173,81386
New York,St. Lawrence,58339,81386
New York,Saratoga,97038,81386
New York,Schenectady,75056,81386
New York,Schoharie,71479,81386
New York,Schuyler,61316,81386
New York,Seneca,64050,81386
New York,Steuben,62506,81386
New York,Suffolk,122498,81386
New York,Sullivan,67841,81386
New York,Tioga,70427,81386
New York,Tompkins,69995,81386
New York,Ulster,77197,81386
New York,Warren,74531,81386
New York,Washington,68703,81386
New York,Wayne,71007,81386
New York,Westchester,114651,81386
New York,Wyoming,65066,81386
New York,Yates,63974,81386
North Carolina,Alamance,60866,66186
North Carolina,Alexander,62764,66186
North Carolina,Alleghany,42115,66186
North Carolina,Anson,42000,66186
North Carolina,Ashe,49176,66186
North Carolina,Avery,53513,66186
North Carolina,Beaufort,56081,66186
North Carolina,Bertie,41652,66186
North Carolina,Bladen,40476,66186
North Carolina,Brunswick,71193,66186
North Carolina,Buncombe,66531,66186
North Carolina,Burke,53732,66186
North Carolina,Cabarrus,83828,66186
North Carolina,Caldwell,52362,66186
North Carolina,Camden,79120,66186
North Carolina,Carteret,66965,66186
North Carolina,Caswell,56999,66186
North Carolina,Catawba,62070,66186
North Carolina,Chatham,84222,66186
North Carolina,Cherokee,49254,66186
North Carolina,Chowan,51188,66186
North Carolina,Clay,57065,66186
North Carolina,Cleveland,50723,66186
North Carolina,Columbus,43206,66186
North Carolina,Craven,61676,66186
North Carolina,Cumberland,55551,66186
North Carolina,Currituck,82793,66186
North Carolina,Dare,79742,66186
North Carolina,Davidson,58473,66186
North Carolina,Davie,69105,66186
North Carolina,Duplin,49376,66186
North Carolina,Durham,74927,66186
North Carolina,Edgecombe,46370,66186
North Carolina,Forsyth,61229,66186
North Carolina,Franklin,70493,66186
North Carolina,Gaston,62628,66186
North Carolina,Gates,55750,66186
North Carolina,Graham,46010,66186
North Carolina,Granville,68079,66186
North Carolina,Greene,50320,66186
North Carolina,Guilford,62880,66186
North Carolina,Halifax,41629,66186
North Carolina,Harnett,64992,66186
North Carolina,Haywood,56596,66186
North Carolina,Henderson,65508,66186
North Carolina,Hertford,46196,66186
North Carolina,Hoke,57141,66186
North Carolina,Hyde,43724,66186
North Carolina,Iredell,73103,66186
North Carolina,Jackson,51482,66186
North Carolina,Johnston,75288,66186
North Carolina,Jones,53053,66186
North Carolina,Lee,60941,66186
North Carolina,Lenoir,43063,66186
North Carolina,Lincoln,75672,66186
North Carolina,McDowell,53532,66186
North Carolina,Macon,51042,66186
North Carolina,Madison,56664,66186
North Carolina,Martin,44799,66186
North Carolina,Mecklenburg,79265,66186
North Carolina,Mitchell,55534,66186
North Carolina,Montgomery,55523,66186
North Carolina,Moore,77981,66186
North Carolina,Nash,56770,66186
North Carolina,New Hanover,67515,66186
North Carolina,Northampton,45698,66186
North Carolina,Onslow,59976,66186
North Carolina,Orange,85785,66186
North Carolina,Pamlico,55867,66186
North Carolina,Pasquotank,61411,66186
North Carolina,Pender,74538,66186
North Carolina,Perquimans,59401,66186
North Carolina,Person,60688,66186
North Carolina,Pitt,54915,66186
North Carolina,Polk,60465,66186
North Carolina,Randolph,56423,66186
North Carolina,Richmond,42354,66186
North Carolina,Robeson,39393,66186
North Carolina,Rockingham,50737,66186
North Carolina,Rowan,59717,66186
North Carolina,Rutherford,50512,66186
North Carolina,Sampson,49963,66186
North Carolina,Scotland,41948,66186
North Carolina,Stanly,60634,66186
North Carolina,Stokes,57539,66186
North Carolina,Surry,52743,66186
North Carolina,Swain,52818,66186
North Carolina,Transylvania,62056,66186
North Carolina,Tyrrell,55341,66186
North Carolina,Union,95533,66186
North Carolina,Vance,48340,66186
North Carolina,Wake,96734,66186
North Carolina,Warren,42282,66186
North Carolina,Washington,38927,66186
North Carolina,Watauga,50034,66186
North Carolina,Wayne,54323,66186
North Carolina,Wilkes,49119,66186
North Carolina,Wilson,49827,66186
North Carolina,Yadkin,57486,66186
North Carolina,Yancey,53103,66186
North Dakota,Adams,57950,73959
North Dakota,Barnes,64447,73959
North Dakota,Benson,63220,73959
North Dakota,Billings,74000,73959
North Dakota,Bottineau,80113,73959
North Dakota,Bowman,79709,73959
North Dakota,Burke,94583,73959
North Dakota,Burleigh,82141,73959
North Dakota,Cass,73249,73959
North Dakota,Cavalier,61174,73959
North Dakota,Dickey,60250,73959
North Dakota,Divide,95938,73959
North Dakota,Dunn,91758,73959
North Dakota,Eddy,50375,73959
North Dakota,Emmons,63750,73959
North Dakota,Foster,78426,73959
North Dakota,Golden Valley,84750,73959
North Dakota,Grand Forks,64698,73959
North Dakota,Grant,57069,73959
North Dakota,Griggs,66688,73959
North Dakota,Hettinger,66797,73959
North Dakota,Kidder,57240,73959
North Dakota,LaMoure,70227,73959
North Dakota,Logan,59750,73959
North Dakota,McHenry,78071,73959
North Dakota,McIntosh,64375,73959
North Dakota,McKenzie,83813,73959
North Dakota,McLean,80556,73959
North Dakota,Mercer,82155,73959
North Dakota,Morton,79555,73959
North Dakota,Mountrail,81886,73959
North Dakota,Nelson,62219,73959
North Dakota,Oliver,69722,73959
North Dakota,Pembina,64243,73959
North Dakota,Pierce,59583,73959
North Dakota,Ramsey,61490,73959
North Dakota,Ransom,71462,73959
North Dakota,Renville,77067,73959
North Dakota,Richland,67089,73959
North Dakota,Rolette,53806,73959
North Dakota,Sargent,75648,73959
North Dakota,Sheridan,68684,73959
North Dakota,Sioux,41201,73959
North Dakota,Slope,70625,73959
North Dakota,Stark,78734,73959
North Dakota,Steele,85750,73959
North Dakota,Stutsman,59167,73959
North Dakota,Towner,61250,73959
North Dakota,Traill,81157,73959
North Dakota,Walsh,68082,73959
North Dakota,Ward,78143,73959
North Dakota,Wells,59732,73959
North Dakota,Williams,86139,73959
Ohio,Adams,46234,66990
Ohio,Allen,58976,66990
Ohio,Ashland,62254,66990
Ohio,Ashtabula,53663,66990
Ohio,Athens,48750,66990
Ohio,Auglaize,75231,66990
Ohio,Belmont,56943,66990
Ohio,Brown,66677,66990
Ohio,Butler,77062,66990
Ohio,Carroll,59872,66990
Ohio,Champaign,70486,66990
Ohio,Clark,58954,66990
Ohio,Clermont,79573,66990
Ohio,Clinton,64210,66990
Ohio,Columbiana,55473,66990
Ohio,Coshocton,52048,66990
Ohio,Crawford,52486,66990
Ohio,Cuyahoga,60074,66990
Ohio,Darke,60237,66990
Ohio,Defiance,69302,66990
Ohio,Delaware,123995,66990
Ohio,Erie,65171,66990
Ohio,Fairfield,82969,66990
Ohio,Fayette,56773,66990
Ohio,Franklin,71070,66990
Ohio,Fulton,71453,66990
Ohio,Gallia,55533,66990
Ohio,Geauga,97162,66990
Ohio,Greene,81243,66990
Ohio,Guernsey,53901,66990
Ohio,Hamilton,68249,66990
Ohio,Hancock,67006,66990
Ohio,Hardin,55876,66990
Ohio,Harrison,54056,66990
Ohio,Henry,71616,66990
Ohio,Highland,60522,66990
Ohio,Hocking,59007,66990
Ohio,Holmes,72987,66990
Ohio,Huron,64144,66990
Ohio,Jackson,56549,66990
Ohio,Jefferson,53124,66990
Ohio,Knox,71246,66990
Ohio,Lake,76835,66990
Ohio,Lawrence,51846,66990
Ohio,Licking,78505,66990
Ohio,Logan,69125,66990
Ohio,Lorain,67272,66990
Ohio,Lucas,57265,66990
Ohio,Madison,77062,66990
Ohio,Mahoning,54279,66990
Ohio,Marion,55106,66990
Ohio,Medina,89968,66990
Ohio,Meigs,46255,66990
Ohio,Mercer,73278,66990
Ohio,Miami,71440,66990
Ohio,Monroe,55381,66990
Ohio,Montgomery,61942,66990
Ohio,Morgan,51056,66990
Ohio,Morrow,70412,66990
Ohio,Muskingum,56810,66990
Ohio,Noble,51547,66990
Ohio,Ottawa,69515,66990
Ohio,Paulding,65331,66990
Ohio,Perry,62899,66990
Ohio,Pickaway,67600,66990
Ohio,Pike,50832,66990
Ohio,Portage,69796,66990
Ohio,Preble,66355,66990
Ohio,Putnam,79453,66990
Ohio,Richland,56557,66990
Ohio,Ross,58048,66990
Ohio,Sandusky,60814,66990
Ohio,Scioto,46360,66990
Ohio,Seneca,62476,66990
Ohio,Shelby,73502,66990
Ohio,Stark,63130,66990
Ohio,Summit,68360,66990
Ohio,Trumbull,53537,66990
Ohio,Tuscarawas,61953,66990
Ohio,Union,104496,66990
Ohio,Van Wert,64841,66990
Ohio,Vinton,50967,66990
Ohio,Warren,103128,66990
Ohio,Washington,59053,66990
Ohio,Wayne,70320,66990
Ohio,Williams,60632,66990
Ohio,Wood,70537,66990
Ohio,Wyandot,68552,66990
Oklahoma,Adair,44955,61364
Oklahoma,Alfalfa,75028,61364
Oklahoma,Atoka,49181,61364
Oklahoma,Beaver,62981,61364
Oklahoma,Beckham,51499,61364
Oklahoma,Blaine,56843,61364
Oklahoma,Bryan,54289,61364
Oklahoma,Caddo,52443,61364
Oklahoma,Canadian,82364,61364
Oklahoma,Carter,56390,61364
Oklahoma,Cherokee,52410,61364
Oklahoma,Choctaw,43252,61364
Oklahoma,Cimarron,57100,61364
Oklahoma,Cleveland,71757,61364
Oklahoma,Coal,47117,61364
Oklahoma,Comanche,57150,61364
Oklahoma,Cotton,60208,61364
Oklahoma,Craig,48018,61364
Oklahoma,Creek,61657,61364
Oklahoma,Custer,58669,61364
Oklahoma,Delaware,53290,61364
Oklahoma,Dewey,61310,61364
Oklahoma,Ellis,57768,61364
Oklahoma,Garfield,64165,61364
Oklahoma,Garvin,53600,61364
Oklahoma,Grady,74349,61364
Oklahoma,Grant,58980,61364
Oklahoma,Greer,55204,61364
Oklahoma,Harmon,55729,61364
Oklahoma,Harper,59934,61364
Oklahoma,Haskell,46239,61364
Oklahoma,Hughes,44799,61364
Oklahoma,Jackson,60954,61364
Oklahoma,Jefferson,48346,61364
Oklahoma,Johnston,48476,61364
Oklahoma,Kay,53746,61364
Oklahoma,Kingfisher,65167,61364
Oklahoma,Kiowa,42679,61364
Oklahoma,Latimer,42735,61364
Oklahoma,Le Flore,46750,61364
Oklahoma,Lincoln,57656,61364
Oklahoma,Logan,80565,61364
Oklahoma,Love,60758,61364
Oklahoma,McClain,80150,61364
Oklahoma,McCurtain,47046,61364
Oklahoma,McIntosh,43467,61364
Oklahoma,Major,67621,61364
Oklahoma,Marshall,53734,61364
Oklahoma,Mayes,56552,61364
Oklahoma,Murray,60213,61364
Oklahoma,Muskogee,50289,61364
Oklahoma,Noble,66813,61364
Oklahoma,Nowata,50960,61364
Oklahoma,Okfuskee,45429,61364
Oklahoma,Oklahoma,62505,61364
Oklahoma,Okmulgee,50819,61364
Oklahoma,Osage,58189,61364
Oklahoma,Ottawa,46186,61364
Oklahoma,Pawnee,56279,61364
Oklahoma,Payne,46658,61364
Oklahoma,Pittsburg,53054,61364
Oklahoma,Pontotoc,59457,61364
Oklahoma,Pottawatomie,58270,61364
Oklahoma,Pushmataha,42274,61364
Oklahoma,Roger Mills,57574,61364
Oklahoma,Rogers,75312,61364
Oklahoma,Seminole,43239,61364
Oklahoma,Sequoyah,47494,61364
Oklahoma,Stephens,57065,61364
Oklahoma,Texas,55682,61364
Oklahoma,Tillman,46306,61364
Oklahoma,Tulsa,65229,61364
Oklahoma,Wagoner,75082,61364
Oklahoma,Washington,59426,61364
Oklahoma,Washita,60600,61364
Oklahoma,Woods,50724,61364
Oklahoma,Woodward,61207,61364
Oregon,Baker,51657,76632
Oregon,Benton,72882,76632
Oregon,Clackamas,95740,76632
Oregon,Clatsop,68025,76632
Oregon,Columbia,83265,76632
Oregon,Coos,57563,76632
Oregon,Crook,74969,76632
Oregon,Curry,64300,76632
Oregon,Deschutes,82042,76632
Oregon,Douglas,56440,76632
Oregon,Gilliam,58409,76632
Oregon,Grant,56045,76632
Oregon,Harney,45462,76632
Oregon,Hood River,80254,76632
Oregon,Jackson,67690,76632
Oregon,Jefferson,69345,76632
Oregon,Josephine,56068,76632
Oregon,Klamath,57219,76632
Oregon,Lake,54663,76632
Oregon,Lane,65157,76632
Oregon,Lincoln,57794,76632
Oregon,Linn,69523,76632
Oregon,Malheur,48371,76632
Oregon,Marion,70926,76632
Oregon,Morrow,64975,76632
Oregon,Multnomah,83668,76632
Oregon,Polk,77353,76632
Oregon,Sherman,57171,76632
Oregon,Tillamook,63098,76632
Oregon,Umatilla,70322,76632
Oregon,Union,61946,76632
Oregon,Wallowa,62238,76632
Oregon,Wasco,61316,76632
Oregon,Washington,100121,76632
Oregon,Wheeler,50774,76632
Oregon,Yamhill,80125,76632
Pennsylvania,Adams,78975,73170
Pennsylvania,Allegheny,72537,73170
Pennsylvania,Armstrong,61011,73170
Pennsylvania,Beaver,67194,73170
Pennsylvania,Bedford,58337,73170
Pennsylvania,Berks,74617,73170
Pennsylvania,Blair,59386,73170
Pennsylvania,Bradford,60650,73170
Pennsylvania,Bucks,107826,73170
Pennsylvania,Butler,82932,73170
Pennsylvania,Cambria,54221,73170
Pennsylvania,Cameron,46186,73170
Pennsylvania,Carbon,64538,73170
Pennsylvania,Centre,70087,73170
Pennsylvania,Chester,118574,73170
Pennsylvania,Clarion,58690,73170
Pennsylvania,Clearfield,56982,73170
Pennsylvania,Clinton,59011,73170
Pennsylvania,Columbia,59457,73170
Pennsylvania,Crawford,58734,73170
Pennsylvania,Cumberland,82849,73170
Pennsylvania,Dauphin,71046,73170
Pennsylvania,Delaware,86390,73170
Pennsylvania,Elk,61672,73170
Pennsylvania,Erie,59396,73170
Pennsylvania,Fayette,55579,73170
Pennsylvania,Forest,46188,73170
Pennsylvania,Franklin,71808,73170
Pennsylvania,Fulton,63153,73170
Pennsylvania,Greene,66283,73170
Pennsylvania,Huntingdon,61300,73170
Pennsylvania,Indiana,57170,73170
Pennsylvania,Jefferson,56607,73170
Pennsylvania,Juniata,61915,73170
Pennsylvania,Lackawanna,63739,73170
Pennsylvania,Lancaster,81458,73170
Pennsylvania,Lawrence,57585,73170
Pennsylvania,Lebanon,72532,73170
Pennsylvania,Lehigh,74973,73170
Pennsylvania,Luzerne,60836,73170
Pennsylvania,Lycoming,63437,73170
Pennsylvania,McKean,57861,73170
Pennsylvania,Mercer,57353,73170
Pennsylvania,Mifflin,58012,73170
Pennsylvania,Monroe,80656,73170
Pennsylvania,Montgomery,107441,73170
Pennsylvania,Montour,72626,73170
Pennsylvania,Northampton,82201,73170
Pennsylvania,Northumberland,55952,73170
Pennsylvania,Perry,76103,73170
Pennsylvania,Philadelphia,57537,73170
Pennsylvania,Pike,76416,73170
Pennsylvania,Potter,56491,73170
Pennsylvania,Schuylkill,63574,73170
Pennsylvania,Snyder,65914,73170
Pennsylvania,Somerset,57357,73170
Pennsylvania,Sullivan,62910,73170
Pennsylvania,Susquehanna,63968,73170
Pennsylvania,Tioga,59707,73170
Pennsylvania,Union,64914,73170
Pennsylvania,Venango,59278,73170
Pennsylvania,Warren,57925,73170
Pennsylvania,Washington,74403,73170
Pennsylvania,Wayne,59240,73170
Pennsylvania,Westmoreland,69454,73170
Pennsylvania,Wyoming,67968,73170
Pennsylvania,York,79183,73170
Rhode Island,Bristol,105875,81370
Rhode Island,Kent,85732,81370
Rhode Island,Newport,96319,81370
Rhode Island,Providence,72579,81370
Rhode Island,Washington,99510,81370
South Carolina,Abbeville,49759,63623
South Carolina,Aiken,63212,63623
South Carolina,Allendale,37096,63623
South Carolina,Anderson,62347,63623
South Carolina,Bamberg,43920,63623
South Carolina,Barnwell,42470,63623
South Carolina,Beaufort,81260,63623
South Carolina,Berkeley,77874,63623
South Carolina,Calhoun,55550,63623
South Carolina,Charleston,78795,63623
South Carolina,Cherokee,47011,63623
South Carolina,Chester,50022,63623
South Carolina,Chesterfield,46326,63623
South Carolina,Clarendon,48677,63623
South Carolina,Colleton,46795,63623
South Carolina,Darlington,44317,63623
South Carolina,Dillon,42454,63623
South Carolina,Dorchester,73686,63623
South Carolina,Edgefield,60033,63623
South Carolina,Fairfield,44521,63623
South Carolina,Florence,56088,63623
South Carolina,Georgetown,59782,63623
South Carolina,Greenville,71328,63623
South Carolina,Greenwood,47553,63623
South Carolina,Hampton,40157,63623
South Carolina,Horry,59880,63623
South Carolina,Jasper,60452,63623
South Carolina,Kershaw,61343,63623
South Carolina,Lancaster,72186,63623
South Carolina,Laurens,52077,63623
South Carolina,Lee,39099,63623
South Carolina,Lexington,71280,63623
South Carolina,McCormick,55569,63623
South Carolina,Marion,35972,63623
South Carolina,Marlboro,34275,63623
South Carolina,Newberry,56706,63623
South Carolina,Oconee,56710,63623
South Carolina,Orangeburg,41020,63623
South Carolina,Pickens,57628,63623
South Carolina,Richland,59850,63623
South Carolina,Saluda,51041,63623
South Carolina,Spartanburg,61955,63623
South Carolina,Sumter,53970,63623
South Carolina,Union,42305,63623
South Carolina,Williamsburg,40848,63623
South Carolina,York,80158,63623
South Dakota,Aurora,71490,69457
South Dakota,Beadle,63813,69457
South Dakota,Bennett,44821,69457
South Dakota,Bon Homme,57554,69457
South Dakota,Brookings,64438,69457
South Dakota,Brown,70379,69457
South Dakota,Brule,64821,69457
South Dakota,Buffalo,42917,69457
South Dakota,Butte,58106,69457
South Dakota,Campbell,66932,69457
South Dakota,Charles Mix,60729,69457
South Dakota,Clark,59340,69457
South Dakota,Clay,55963,69457
South Dakota,Codington,65747,69457
South Dakota,Corson,48125,69457
South Dakota,Custer,75943,69457
South Dakota,Davison,55606,69457
South Dakota,Day,57558,69457
South Dakota,Deuel,76997,69457
South Dakota,Dewey,55077,69457
South Dakota,Douglas,75048,69457
South Dakota,Edmunds,76806,69457
South Dakota,Fall River,54886,69457
South Dakota,Faulk,56734,69457
South Dakota,Grant,70851,69457
South Dakota,Gregory,48272,69457
South Dakota,Haakon,53109,69457
South Dakota,Hamlin,76995,69457
South Dakota,Hand,72857,69457
South Dakota,Hanson,86827,69457
South Dakota,Harding,71484,69457
South Dakota,Hughes,83750,69457
South Dakota,Hutchinson,69139,69457
South Dakota,Hyde,69712,69457
South Dakota,Jackson,26078,69457
South Dakota,Jerauld,66607,69457
South Dakota,Jones,61250,69457
South Dakota,Kingsbury,65964,69457
South Dakota,Lake,74884,69457
South Dakota,Lawrence,62977,69457
South Dakota,Lincoln,92317,69457
South Dakota,Lyman,60284,69457
South Dakota,McCook,74873,69457
South Dakota,McPherson,58529,69457
South Dakota,Marshall,74018,69457
South Dakota,Meade,70256,69457
South Dakota,Mellette,41397,69457
South Dakota,Miner,62037,69457
South Dakota,Minnehaha,73110,69457
South Dakota,Moody,71469,69457
South Dakota,Oglala Lakota,32279,69457
South Dakota,Pennington,67823,69457
South Dakota,Perkins,64410,69457
South Dakota,Potter,71786,69457
South Dakota,Roberts,59022,69457
South Dakota,Sanborn,65806,69457
South Dakota,Spink,65795,69457
South Dakota,Stanley,82298,69457
South Dakota,Sully,66875,69457
South Dakota,Todd,33792,69457
South Dakota,Tripp,56758,69457
South Dakota,Turner,72312,69457
South Dakota,Union,82036,69457
South Dakota,Walworth,57697,69457
South Dakota,Yankton,68847,69457
South Dakota,Ziebach,46023,69457
Tennessee,Anderson,60633,64035
Tennessee,Bedford,59955,64035
Tennessee,Benton,47737,64035
Tennessee,Bledsoe,51783,64035
Tennessee,Blount,70935,64035
Tennessee,Bradley,60692,64035
Tennessee,Campbell,48258,64035
Tennessee,Cannon,57651,64035
Tennessee,Carroll,49700,64035
Tennessee,Carter,47994,64035
Tennessee,Cheatham,77014,64035
Tennessee,Chester,57471,64035
Tennessee,Claiborne,42406,64035
Tennessee,Clay,39572,64035
Tennessee,Cocke,45110,64035
Tennessee,Coffee,57424,64035
Tennessee,Crockett,59136,64035
Tennessee,Cumberland,56002,64035
Tennessee,Davidson,71863,64035
Tennessee,Decatur,48466,64035
Tennessee,DeKalb,46907,64035
Tennessee,Dickson,68492,64035
Tennessee,Dyer,53150,64035
Tennessee,Fayette,81074,64035
Tennessee,Fentress,47884,64035
Tennessee,Franklin,57933,64035
Tennessee,Gibson,55455,64035
Tennessee,Giles,56877,64035
Tennessee,Grainger,47098,64035
Tennessee,Greene,51975,64035
Tennessee,Grundy,47948,64035
Tennessee,Hamblen,49656,64035
Tennessee,Hamilton,69069,64035
Tennessee,Hancock,31809,64035
Tennessee,Hardeman,43566,64035
Tennessee,Hardin,46902,64035
Tennessee,Hawkins,53647,64035
Tennessee,Haywood,44890,64035
Tennessee,Henderson,51576,64035
Tennessee,Henry,48025,64035
Tennessee,Hickman,54669,64035
Tennessee,Houston,51544,64035
Tennessee,Humphreys,54185,64035
Tennessee,Jackson,42357,64035
Tennessee,Jefferson,60393,64035
Tennessee,Johnson,47571,64035
Tennessee,Knox,68580,64035
Tennessee,Lake,32064,64035
Tennessee,Lauderdale,46702,64035
Tennessee,Lawrence,51038,64035
Tennessee,Lewis,44613,64035
Tennessee,Lincoln,61374,64035
Tennessee,Loudon,75008,64035
Tennessee,McMinn,57982,64035
Tennessee,McNairy,46920,64035
Tennessee,Macon,51215,64035
Tennessee,Madison,55280,64035
Tennessee,Marion,58139,64035
Tennessee,Marshall,65325,64035
Tennessee,Maury,71500,64035
Tennessee,Meigs,59434,64035
Tennessee,Monroe,52123,64035
Tennessee,Montgomery,67890,64035
Tennessee,Moore,69250,64035
Tennessee,Morgan,51971,64035
Tennessee,Obion,50638,64035
Tennessee,Overton,46580,64035
Tennessee,Perry,55978,64035
Tennessee,Pickett,44317,64035
Tennessee,Polk,53775,64035
Tennessee,Putnam,54371,64035
Tennessee,Rhea,55568,64035
Tennessee,Roane,66460,64035
Tennessee,Robertson,74440,64035
Tennessee,Rutherford,78291,64035
Tennessee,Scott,39744,64035
Tennessee,Sequatchie,53038,64035
Tennessee,Sevier,60103,64035
Tennessee,Shelby,59621,64035
Tennessee,Smith,57677,64035
Tennessee,Stewart,57257,64035
Tennessee,Sullivan,54357,64035
Tennessee,Sumner,81883,64035
Tennessee,Tipton,70674,64035
Tennessee,Trousdale,62018,64035
Tennessee,Unicoi,49855,64035
Tennessee,Union,57094,64035
Tennessee,Van Buren,44730,64035
Tennessee,Warren,52948,64035
Tennessee,Washington,58507,64035
