State,County,County Median Household Income,State Median Household Income
South Dakota,Codington,61496,63920
South Dakota,Corson,38281,63920
South Dakota,Custer,68736,63920
South Dakota,Davison,50900,63920
South Dakota,Day,52775,63920
South Dakota,Deuel,70808,63920
South Dakota,Dewey,46087,63920
South Dakota,Douglas,66750,63920
South Dakota,Edmunds,69732,63920
South Dakota,Fall River,51007,63920
South Dakota,Faulk,53056,63920
South Dakota,Grant,70483,63920
South Dakota,Gregory,44654,63920
South Dakota,Haakon,51016,63920
South Dakota,Hamlin,71923,63920
South Dakota,Hand,61121,63920
South Dakota,Hanson,75132,63920
South Dakota,Harding,64250,63920
South Dakota,Hughes,77725,63920
South Dakota,Hutchinson,62448,63920
South Dakota,Hyde,66328,63920
South Dakota,Jackson,25357,63920
South Dakota,Jerauld,58375,63920
South Dakota,Jones,52321,63920
South Dakota,Kingsbury,62634,63920
South Dakota,Lake,67297,63920
South Dakota,Lawrence,56166,63920
South Dakota,Lincoln,87560,63920
South Dakota,Lyman,55977,63920
South Dakota,McCook,72063,63920
South Dakota,McPherson,54324,63920
South Dakota,Marshall,69236,63920
South Dakota,Meade,68242,63920
South Dakota,Mellette,35726,63920
South Dakota,Miner,56351,63920
South Dakota,Minnehaha,66502,63920
South Dakota,Moody,66000,63920
South Dakota,Oglala Lakota,33192,63920
South Dakota,Pennington,62546,63920
South Dakota,Perkins,59432,63920
South Dakota,Potter,59408,63920
South Dakota,Roberts,53618,63920
South Dakota,Sanborn,58409,63920
South Dakota,Spink,63802,63920
South Dakota,Stanley,76402,63920
South Dakota,Sully,59688,63920
South Dakota,Todd,26250,63920
South Dakota,Tripp,52274,63920
South Dakota,Turner,66199,63920
South Dakota,Union,80238,63920
South Dakota,Walworth,51746,63920
South Dakota,Yankton,67052,63920
South Dakota,Ziebach,38750,63920
Tennessee,Anderson,55414,58516
Tennessee,Bedford,55354,58516
Tennessee,Benton,40258,58516
Tennessee,Bledsoe,51884,58516
Tennessee,Blount,64593,58516
Tennessee,Bradley,55426,58516
Tennessee,Campbell,46110,58516
Tennessee,Cannon,54223,58516
Tennessee,Carroll,44794,58516
Tennessee,Carter,44280,58516
Tennessee,Cheatham,69132,58516
Tennessee,Chester,52692,58516
Tennessee,Claiborne,41938,58516
Tennessee,Clay,38709,58516
Tennessee,Cocke,41558,58516
Tennessee,Coffee,52626,58516
Tennessee,Crockett,52136,58516
Tennessee,Cumberland,52630,58516
Tennessee,Davidson,66047,58516
Tennessee,Decatur,43817,58516
Tennessee,DeKalb,45728,58516
Tennessee,Dickson,61388,58516
Tennessee,Dyer,50245,58516
Tennessee,Fayette,69729,58516
Tennessee,Fentress,43464,58516
Tennessee,Franklin,52189,58516
Tennessee,Gibson,49615,58516
Tennessee,Giles,54061,58516
Tennessee,Grainger,44917,58516
Tennessee,Greene,47361,58516
Tennessee,Grundy,45150,58516
Tennessee,Hamblen,45275,58516
Tennessee,Hamilton,61050,58516
Tennessee,Hancock,29650,58516
Tennessee,Hardeman,41138,58516
Tennessee,Hardin,45092,58516
Tennessee,Hawkins,49101,58516
Tennessee,Haywood,39952,58516
Tennessee,Henderson,47885,58516
Tennessee,Henry,43444,58516
Tennessee,Hickman,48527,58516
Tennessee,Houston,46535,58516
Tennessee,Humphreys,49745,58516
Tennessee,Jackson,41890,58516
Tennessee,Jefferson,54371,58516
Tennessee,Johnson,42552,58516
Tennessee,Knox,62911,58516
Tennessee,Lake,34923,58516
Tennessee,Lauderdale,43025,58516
Tennessee,Lawrence,45721,58516
Tennessee,Lewis,38664,58516
Tennessee,Lincoln,57455,58516
Tennessee,Loudon,66151,58516
Tennessee,McMinn,51253,58516
Tennessee,McNairy,42691,58516
Tennessee,Macon,43605,58516
Tennessee,Madison,51526,58516
Tennessee,Marion,53148,58516
Tennessee,Marshall,60036,58516
Tennessee,Maury,66353,58516
Tennessee,Meigs,54420,58516
Tennessee,Monroe,48488,58516
Tennessee,Montgomery,63768,58516
Tennessee,Moore,64926,58516
Tennessee,Morgan,45133,58516
Tennessee,Obion,45606,58516
Tennessee,Overton,39737,58516
Tennessee,Perry,51786,58516
Tennessee,Pickett,42931,58516
Tennessee,Polk,49446,58516
Tennessee,Putnam,49228,58516
Tennessee,Rhea,48872,58516
Tennessee,Roane,60044,58516
Tennessee,Robertson,67597,58516
Tennessee,Rutherford,72985,58516
Tennessee,Scott,38409,58516
Tennessee,Sequatchie,47835,58516
Tennessee,Sevier,54363,58516
Tennessee,Shelby,55015,58516
Tennessee,Smith,52018,58516
Tennessee,Stewart,51460,58516
Tennessee,Sullivan,49661,58516
Tennessee,Sumner,73517,58516
Tennessee,Tipton,63783,58516
Tennessee,Trousdale,58274,58516
Tennessee,Unicoi,47610,58516
Tennessee,Union,50868,58516
Tennessee,Van Buren,44444,58516
Tennessee,Warren,46189,58516
Tennessee,Washington,52503,58516
Tennessee,Wayne,45402,58516
Tennessee,Weakley,43773,58516
Tennessee,White,44777,58516
Tennessee,Williamson,116492,58516
Tennessee,Wilson,82224,58516
Texas,Anderson,49736,67321
Texas,Andrews,80518,67321
Texas,Angelina,52377,67321
Texas,Aransas,51509,67321
Texas,Archer,67083,67321
Texas,Armstrong,71136,67321
Texas,Atascosa,63391,67321
Texas,Austin,68400,67321
Texas,Bailey,64044,67321
Texas,Bandera,64495,67321
Texas,Bastrop,78339,67321
Texas,Baylor,43705,67321
Texas,Bee,48822,67321
Texas,Bell,57932,67321
Texas,Bexar,62169,67321
Texas,Blanco,71201,67321
Texas,Borden,68500,67321
Texas,Bosque,59328,67321
Texas,Bowie,54949,67321
Texas,Brazoria,87958,67321
Texas,Brazos,52658,67321
Texas,Brewster,48679,67321
Texas,Briscoe,38469,67321
Texas,Brooks,26827,67321
Texas,Brown,49232,67321
Texas,Burleson,64109,67321
Texas,Burnet,65363,67321
Texas,Caldwell,63380,67321
Texas,Calhoun,61887,67321
Texas,Callahan,55820,67321
Texas,Cameron,43057,67321
Texas,Camp,50947,67321
Texas,Carson,76786,67321
Texas,Cass,49626,67321
Texas,Castro,53551,67321
Texas,Chambers,93707,67321
Texas,Cherokee,54222,67321
Texas,Childress,53092,67321
Texas,Clay,69967,67321
Texas,Cochran,38203,67321
Texas,Coke,42639,67321
Texas,Coleman,47216,67321
Texas,Collin,104327,67321
Texas,Collingsworth,42446,67321
Texas,Colorado,55945,67321
Texas,Comal,85912,67321
Texas,Comanche,55743,67321
Texas,Concho,46719,67321
Texas,Cooke,63338,67321
Texas,Coryell,58414,67321
Texas,Cottle,43654,67321
Texas,Crane,67804,67321
Texas,Crockett,52731,67321
Texas,Crosby,44304,67321
Texas,Culberson,34239,67321
Texas,Dallam,61069,67321
Texas,Dallas,65011,67321
Texas,Dawson,42778,67321
Texas,Deaf Smith,49611,67321
Texas,Delta,58705,67321
Texas,Denton,96265,67321
Texas,DeWitt,57873,67321
Texas,Dickens,42241,67321
Texas,Dimmit,25000,67321
Texas,Donley,52888,67321
Texas,Duval,43836,67321
Texas,Eastland,43953,67321
Texas,Ector,64975,67321
Texas,Edwards,40000,67321
Texas,Ellis,85272,67321
Texas,El Paso,50919,67321
Texas,Erath,56691,67321
Texas,Falls,35317,67321
Texas,Fannin,59686,67321
Texas,Fayette,66624,67321
Texas,Fisher,55862,67321
Texas,Floyd,54007,67321
Texas,Foard,37679,67321
Texas,Fort Bend,102590,67321
Texas,Franklin,61391,67321
Texas,Freestone,55910,67321
Texas,Frio,58456,67321
Texas,Gaines,67728,67321
Texas,Galveston,79328,67321
Texas,Garza,64871,67321
Texas,Gillespie,64438,67321
Texas,Glasscock,85417,67321
Texas,Goliad,52335,67321
Texas,Gonzales,55698,67321
Texas,Gray,50635,67321
Texas,Grayson,62078,67321
Texas,Gregg,56566,67321
Texas,Grimes,59086,67321
Texas,Guadalupe,80047,67321
Texas,Hale,48649,67321
Texas,Hall,41467,67321
Texas,Hamilton,44030,67321
Texas,Hansford,47500,67321
Texas,Hardeman,56400,67321
Texas,Hardin,65347,67321
Texas,Harris,65788,67321
Texas,Harrison,57996,67321
Texas,Hartley,61196,67321
Texas,Haskell,48432,67321
Texas,Hays,71061,67321
Texas,Hemphill,54867,67321
Texas,Henderson,51963,67321
Texas,Hidalgo,44666,67321
Texas,Hill,57800,67321
Texas,Hockley,49241,67321
Texas,Hood,75851,67321
Texas,Hopkins,57745,67321
Texas,Houston,43644,67321
Texas,Howard,60260,67321
Texas,Hudspeth,32404,67321
Texas,Hunt,61053,67321
Texas,Hutchinson,57288,67321
Texas,Irion,39770,67321
Texas,Jack,56916,67321
Texas,Jackson,60807,67321
Texas,Jasper,44356,67321
Texas,Jeff Davis,38659,67321
Texas,Jefferson,53613,67321
Texas,Jim Hogg,37342,67321
Texas,Jim Wells,47629,67321
Texas,Johnson,70767,67321
Texas,Jones,55575,67321
Texas,Karnes,49526,67321
Texas,Kaufman,75187,67321
Texas,Kendall,100706,67321
Texas,Kenedy,42778,67321
Texas,Kent,63994,67321
Texas,Kerr,62204,67321
Texas,Kimble,55677,67321
Texas,King,42125,67321
Texas,Kinney,58925,67321
Texas,Kleberg,49986,67321
Texas,Knox,50163,67321
Texas,Lamar,51561,67321
Texas,Lamb,50041,67321
Texas,Lampasas,66506,67321
Texas,La Salle,61042,67321
Texas,Lavaca,57602,67321
Texas,Lee,60750,67321
Texas,Leon,48676,67321
Texas,Liberty,53871,67321
Texas,Limestone,49507,67321
Texas,Lipscomb,66250,67321
Texas,Live Oak,52870,67321
Texas,Llano,62839,67321
Texas,Loving,-666666666,67321
Texas,Lubbock,56529,67321
Texas,Lynn,49747,67321
Texas,McCulloch,46552,67321
Texas,McLennan,53723,67321
Texas,McMullen,63056,67321
Texas,Madison,59923,67321
Texas,Marion,43153,67321
Texas,Martin,69194,67321
Texas,Mason,73186,67321
Texas,Matagorda,48566,67321
Texas,Maverick,44502,67321
Texas,Medina,67180,67321
Texas,Menard,40341,67321
Texas,Midland,88210,67321
Texas,Milam,52810,67321
Texas,Mills,53483,67321
Texas,Mitchell,50144,67321
Texas,Montague,59127,67321
Texas,Montgomery,88597,67321
Texas,Moore,55543,67321
Texas,Morris,46468,67321
Texas,Motley,59286,67321
Texas,Nacogdoches,47306,67321
Texas,Navarro,50466,67321
Texas,Newton,38116,67321
Texas,Nolan,44700,67321
Texas,Nueces,59477,67321
Texas,Ochiltree,57413,67321
Texas,Oldham,68077,67321
Texas,Orange,68756,67321
Texas,Palo Pinto,59796,67321
Texas,Panola,54853,67321
Texas,Parker,88535,67321
Texas,Parmer,62885,67321
Texas,Pecos,55652,67321
Texas,Polk,52826,67321
Texas,Potter,45096,67321
Texas,Presidio,26395,67321
Texas,Rains,55758,67321
Texas,Randall,70544,67321
Texas,Reagan,62829,67321
Texas,Real,44083,67321
Texas,Red River,40674,67321
Texas,Reeves,53548,67321
Texas,Refugio,50745,67321
Texas,Roberts,62717,67321
Texas,Robertson,55709,67321
Texas,Rockwall,111595,67321
Texas,Runnels,52103,67321
Texas,Rusk,60330,67321
Texas,Sabine,41308,67321
Texas,San Augustine,43130,67321
Texas,San Jacinto,46678,67321
Texas,San Patricio,59532,67321
Texas,San Saba,46927,67321
Texas,Schleicher,61094,67321
Texas,Scurry,53376,67321
Texas,Shackelford,54896,67321
Texas,Shelby,44504,67321
Texas,Sherman,55667,67321
Texas,Smith,62518,67321
Texas,Somervell,89253,67321
Texas,Starr,33334,67321
Texas,Stephens,46537,67321
Texas,Sterling,55481,67321
Texas,Stonewall,62273,67321
Texas,Sutton,61538,67321
Texas,Swisher,39685,67321
Texas,Tarrant,73545,67321
Texas,Taylor,57811,67321
Texas,Terrell,47012,67321
Texas,Terry,47734,67321
Texas,Throckmorton,47500,67321
Texas,Titus,53818,67321
Texas,Tom Green,62052,67321
Texas,Travis,85043,67321
Texas,Trinity,45392,67321
Texas,Tyler,49130,67321
Texas,Upshur,55046,67321
Texas,Upton,58333,67321
Texas,Uvalde,51602,67321
Texas,Val Verde,51949,67321
Texas,Van Zandt,61121,67321
Texas,Victoria,60598,67321
Texas,Walker,44104,67321
Texas,Waller,65379,67321
Texas,Ward,66216,67321
Texas,Washington,65913,67321
Texas,Webb,54618,67321
Texas,Wharton,53963,67321
Texas,Wheeler,52138,67321
Texas,Wichita,53272,67321
Texas,Wilbarger,45262,67321
Texas,Willacy,39401,67321
Texas,Williamson,94705,67321
Texas,Wilson,84042,67321
Texas,Winkler,67904,67321
Texas,Wise,75482,67321
Texas,Wood,58418,67321
Texas,Yoakum,73102,67321
Texas,Young,52074,67321
Texas,Zapata,34406,67321
Texas,Zavala,44573,67321
Utah,Beaver,74569,79133
Utah,Box Elder,67486,79133
Utah,Cache,65670,79133
Utah,Carbon,51725,79133
Utah,Daggett,49792,79133
Utah,Davis,92765,79133
Utah,Duchesne,66463,79133
Utah,Emery,61234,79133
Utah,Garfield,45724,79133
Utah,Grand,51433,79133
Utah,Iron,56308,79133
Utah,Juab,74741,79133
Utah,Kane,56395,79133
Utah,Millard,66304,79133
Utah,Morgan,112721,79133
Utah,Piute,33611,79133
Utah,Rich,67396,79133
Utah,Salt Lake,82206,79133
Utah,San Juan,52400,79133
Utah,Sanpete,60186,79133
Utah,Sevier,60262,79133
Utah,Summit,116351,79133
Utah,Tooele,87557,79133
Utah,Uintah,61293,79133
Utah,Utah,82893,79133
Utah,Wasatch,94044,79133
Utah,Washington,65040,79133
Utah,Wayne,55605,79133
Utah,Weber,74345,79133
Vermont,Addison,77978,67674
Vermont,Bennington,63448,67674
Vermont,Caledonia,55159,67674
Vermont,Chittenden,81957,67674
Vermont,Essex,48194,67674
Vermont,Franklin,68476,67674
Vermont,Grand Isle,85154,67674
Vermont,Lamoille,66016,67674
Vermont,Orange,67906,67674
Vermont,Orleans,58037,67674
Vermont,Rutland,59751,67674
Vermont,Washington,70128,67674
Vermont,Windham,59195,67674
Vermont,Windsor,63787,67674
Virginia,Accomack,50601,80615
Virginia,Albemarle,90568,80615
Virginia,Alleghany,49705,80615
Virginia,Amelia,57420,80615
Virginia,Amherst,60876,80615
Virginia,Appomattox,55268,80615
Virginia,Arlington,128145,80615
Virginia,Augusta,69082,80615
Virginia,Bath,55807,80615
Virginia,Bedford,70870,80615
Virginia,Bland,54556,80615
Virginia,Botetourt,72941,80615
Virginia,Brunswick,49597,80615
Virginia,Buchanan,37093,80615
Virginia,Buckingham,49841,80615
Virginia,Campbell,53918,80615
Virginia,Caroline,76528,80615
Virginia,Carroll,45220,80615
Virginia,Charles City,59543,80615
Virginia,Charlotte,45567,80615
Virginia,Chesterfield,88315,80615
Virginia,Clarke,86633,80615
Virginia,Craig,60283,80615
Virginia,Culpeper,85274,80615
Virginia,Cumberland,57568,80615
Virginia,Dickenson,33905,80615
Virginia,Dinwiddie,68918,80615
Virginia,Essex,54375,80615
Virginia,Fairfax,133974,80615
Virginia,Fauquier,111368,80615
Virginia,Floyd,51612,80615
Virginia,Fluvanna,82983,80615
Virginia,Franklin,59667,80615
Virginia,Frederick,84317,80615
Virginia,Giles,57911,80615
Virginia,Gloucester,77733,80615
Virginia,Goochland,100517,80615
Virginia,Grayson,43022,80615
Virginia,Greene,73844,80615
Virginia,Greensville,53063,80615
Virginia,Halifax,45962,80615
Virginia,Hanover,96911,80615
Virginia,Henrico,76345,80615
Virginia,Henry,41103,80615
Virginia,Highland,52901,80615
Virginia,Isle of Wight,84673,80615
Virginia,James City,94907,80615
Virginia,King and Queen,61672,80615
Virginia,King George,101599,80615
Virginia,King William,74592,80615
Virginia,Lancaster,64460,80615
Virginia,Lee,37574,80615
Virginia,Loudoun,156821,80615
Virginia,Louisa,70974,80615
Virginia,Lunenburg,47269,80615
Virginia,Madison,72349,80615
Virginia,Mathews,73229,80615
Virginia,Mecklenburg,46378,80615
Virginia,Middlesex,63782,80615
Virginia,Montgomery,60666,80615
Virginia,Nelson,67707,80615
Virginia,New Kent,101628,80615
Virginia,Northampton,50347,80615
Virginia,Northumberland,61291,80615
Virginia,Nottoway,54614,80615
Virginia,Orange,79211,80615
Virginia,Page,53168,80615
Virginia,Patrick,47215,80615
Virginia,Pittsylvania,49486,80615
Virginia,Powhatan,101395,80615
Virginia,Prince Edward,49019,80615
Virginia,Prince George,78895,80615
Virginia,Prince William,113831,80615
Virginia,Pulaski,55446,80615
Virginia,Rappahannock,90307,80615
Virginia,Richmond,57697,80615
Virginia,Roanoke,74622,80615
Virginia,Rockbridge,57828,80615
Virginia,Rockingham,67484,80615
Virginia,Russell,41100,80615
Virginia,Scott,42561,80615
Virginia,Shenandoah,58609,80615
Virginia,Smyth,42588,80615
Virginia,Southampton,65079,80615
Virginia,Spotsylvania,98973,80615
Virginia,Stafford,119818,80615
Virginia,Surry,61105,80615
Virginia,Sussex,56968,80615
Virginia,Tazewell,42937,80615
Virginia,Warren,72840,80615
Virginia,Washington,54737,80615
Virginia,Westmoreland,53113,80615
Virginia,Wise,44884,80615
Virginia,Wythe,52726,80615
Virginia,York,96144,80615
Virginia,Alexandria city,105450,80615
Virginia,Bristol city,43879,80615
Virginia,Buena Vista city,42156,80615
Virginia,Charlottesville city,63470,80615
Virginia,Chesapeake city,85563,80615
Virginia,Colonial Heights city,65570,80615
Virginia,Covington city,41242,80615
Virginia,Danville city,38904,80615
Virginia,Emporia city,36111,80615
Virginia,Fairfax city,118492,80615
Virginia,Falls Church city,155071,80615
Virginia,Franklin city,49424,80615
Virginia,Fredericksburg city,72293,80615
Virginia,Galax city,39808,80615
Virginia,Hampton city,59380,80615
Virginia,Harrisonburg city,51055,80615
Virginia,Hopewell city,44209,80615
Virginia,Lexington city,66114,80615
Virginia,Lynchburg city,54015,80615
Virginia,Manassas city,101934,80615
Virginia,Manassas Park city,90544,80615
Virginia,Martinsville city,36832,80615
Virginia,Newport News city,57463,80615
Virginia,Norfolk city,56244,80615
Virginia,Norton city,35592,80615
Virginia,Petersburg city,44890,80615
Virginia,Poquoson city,112026,80615
Virginia,Portsmouth city,54020,80615
Virginia,Radford city,44360,80615
Virginia,Richmond city,54795,80615
Virginia,Roanoke city,48476,80615
Virginia,Salem city,66472,80615
Virginia,Staunton city,53041,80615
Virginia,Suffolk city,81883,80615
Virginia,Virginia Beach city,81810,80615
Virginia,Waynesboro city,47238,80615
Virginia,Williamsburg city,65297,80615
Virginia,Winchester city,61321,80615
Washington,Adams,54573,82400
Washington,Asotin,57263,82400
Washington,Benton,76612,82400
Washington,Chelan,64895,82400
Washington,Clallam,60044,82400
Washington,Clark,82719,82400
Washington,Columbia,64688,82400
Washington,Cowlitz,64506,82400
Washington,Douglas,68979,82400
Washington,Ferry,45907,82400
Washington,Franklin,72452,82400
Washington,Garfield,50625,82400
Washington,Grant,63566,82400
Washington,Grays Harbor,53615,82400
Washington,Island,75628,82400
Washington,Jefferson,59968,82400
Washington,King,106326,82400
Washington,Kitsap,84600,82400
Washington,Kittitas,64134,82400
Washington,Klickitat,59583,82400
Washington,Lewis,60581,82400
Washington,Lincoln,62810,82400
Washington,Mason,66325,82400
Washington,Okanogan,51992,82400
Washington,Pacific,54598,82400
Washington,Pend Oreille,59134,82400
Washington,Pierce,82574,82400
Washington,San Juan,68577,82400
Washington,Skagit,75308,82400
Washington,Skamania,75565,82400
Washington,Snohomish,95618,82400
Washington,Spokane,64079,82400
Washington,Stevens,57206,82400
Washington,Thurston,81501,82400
Washington,Wahkiakum,54422,82400
Washington,Walla Walla,63686,82400
Washington,Whatcom,70011,82400
Washington,Whitman,43613,82400
Washington,Yakima,58380,82400
West Virginia,Barbour,42260,50884
West Virginia,Berkeley,68101,50884
West Virginia,Boone,50598,50884
West Virginia,Braxton,42519,50884
West Virginia,Brooke,51210,50884
West Virginia,Cabell,43779,50884
West Virginia,Calhoun,37428,50884
West Virginia,Clay,37197,50884
West Virginia,Doddridge,58750,50884
West Virginia,Fayette,45988,50884
West Virginia,Gilmer,45870,50884
West Virginia,Grant,47224,50884
West Virginia,Greenbrier,41694,50884
West Virginia,Hampshire,50890,50884
West Virginia,Hancock,52062,50884
West Virginia,Hardy,46592,50884
West Virginia,Harrison,54124,50884
West Virginia,Jackson,53165,50884
West Virginia,Jefferson,86711,50884
West Virginia,Kanawha,50574,50884
West Virginia,Lewis,45345,50884
West Virginia,Lincoln,46683,50884
West Virginia,Logan,38493,50884
West Virginia,McDowell,30127,50884
West Virginia,Marion,55094,50884
West Virginia,Marshall,52371,50884
West Virginia,Mason,49957,50884
West Virginia,Mercer,43293,50884
West Virginia,Mineral,57345,50884
West Virginia,Mingo,35349,50884
West Virginia,Monongalia,56466,50884
West Virginia,Monroe,47417,50884
West Virginia,Morgan,56616,50884
West Virginia,Nicholas,42946,50884
West Virginia,Ohio,51516,50884
West Virginia,Pendleton,46506,50884
West Virginia,Pleasants,58433,50884
West Virginia,Pocahontas,37225,50884
West Virginia,Preston,55755,50884
West Virginia,Putnam,68740,50884
West Virginia,Raleigh,43150,50884
West Virginia,Randolph,47343,50884
West Virginia,Ritchie,45184,50884
West Virginia,Roane,38608,50884
West Virginia,Summers,41077,50884
West Virginia,Taylor,52823,50884
West Virginia,Tucker,49808,50884
West Virginia,Tyler,50601,50884
West Virginia,Upshur,44470,50884
West Virginia,Wayne,45591,50884
West Virginia,Webster,37720,50884
West Virginia,Wetzel,47611,50884
West Virginia,Wirt,49441,50884
West Virginia,Wood,50231,50884
West Virginia,Wyoming,44630,50884
Wisconsin,Adams,51878,67080
Wisconsin,Ashland,55070,67080
Wisconsin,Barron,55256,67080
Wisconsin,Bayfield,62859,67080
Wisconsin,Brown,68799,67080
Wisconsin,Buffalo,61167,67080
Wisconsin,Burnett,55890,67080
Wisconsin,Calumet,78453,67080
Wisconsin,Chippewa,63172,67080
Wisconsin,Clark,57547,67080
Wisconsin,Columbia,73786,67080
Wisconsin,Crawford,54526,67080
Wisconsin,Dane,78452,67080
Wisconsin,Dodge,66403,67080
Wisconsin,Door,63856,67080
Wisconsin,Douglas,59688,67080
Wisconsin,Dunn,64420,67080
Wisconsin,Eau Claire,64777,67080
Wisconsin,Florence,52143,67080
Wisconsin,Fond du Lac,66390,67080
Wisconsin,Forest,51959,67080
Wisconsin,Grant,58289,67080
Wisconsin,Green,70267,67080
Wisconsin,Green Lake,60597,67080
Wisconsin,Iowa,73716,67080
Wisconsin,Iron,48908,67080
Wisconsin,Jackson,59422,67080
Wisconsin,Jefferson,71735,67080
Wisconsin,Juneau,58561,67080
Wisconsin,Kenosha,70073,67080
Wisconsin,Kewaunee,72328,67080
Wisconsin,La Crosse,62817,67080
Wisconsin,Lafayette,65009,67080
Wisconsin,Langlade,53313,67080
Wisconsin,Lincoln,61363,67080
Wisconsin,Manitowoc,61454,67080
Wisconsin,Marathon,67940,67080
Wisconsin,Marinette,55694,67080
Wisconsin,Marquette,55386,67080
Wisconsin,Menominee,54940,67080
Wisconsin,Milwaukee,54793,67080
Wisconsin,Monroe,63061,67080
Wisconsin,Oconto,68426,67080
Wisconsin,Oneida,62660,67080
Wisconsin,Outagamie,72695,67080
Wisconsin,Ozaukee,86915,67080
Wisconsin,Pepin,63015,67080
Wisconsin,Pierce,78341,67080
Wisconsin,Polk,67878,67080
Wisconsin,Portage,65550,67080
Wisconsin,Price,52052,67080
Wisconsin,Racine,67224,67080
Wisconsin,Richland,56089,67080
Wisconsin,Rock,65518,67080
Wisconsin,Rusk,51978,67080
Wisconsin,St. Croix,91320,67080
Wisconsin,Sauk,67702,67080
Wisconsin,Sawyer,53011,67080
Wisconsin,Shawano,59767,67080
Wisconsin,Sheboygan,65352,67080
Wisconsin,Taylor,56350,67080
Wisconsin,Trempealeau,64336,67080
Wisconsin,Vernon,57933,67080
Wisconsin,Vilas,56837,67080
Wisconsin,Walworth,69382,67080
Wisconsin,Washburn,54550,67080
Wisconsin,Washington,85574,67080
Wisconsin,Waukesha,94310,67080
Wisconsin,Waupaca,65070,67080
Wisconsin,Waushara,57224,67080
Wisconsin,Winnebago,63938,67080
Wisconsin,Wood,57996,67080
Wyoming,Albany,50733,68002
Wyoming,Big Horn,56059,68002
Wyoming,Campbell,87547,68002
Wyoming,Carbon,62654,68002
Wyoming,Converse,73698,68002
Wyoming,Crook,67835,68002
Wyoming,Fremont,57887,68002
Wyoming,Goshen,58318,68002
Wyoming,Hot Springs,60805,68002
Wyoming,Johnson,58020,68002
Wyoming,Laramie,71550,68002
Wyoming,Lincoln,74835,68002
Wyoming,Natrona,64100,68002
Wyoming,Niobrara,48688,68002
Wyoming,Park,62586,68002
Wyoming,Platte,59402,68002
Wyoming,Sheridan,62531,68002
Wyoming,Sublette,82342,68002
Wyoming,Sweetwater,76668,68002
Wyoming,Teton,94498,68002
Wyoming,Uinta,75106,68002
Wyoming,Washakie,62271,68002
Wyoming,Weston,65566,68002
Puerto Rico,Adjuntas Municipio,15375,21967
Puerto Rico,Aguada Municipio,18733,21967
Puerto Rico,Aguadilla Municipio,16940,21967
Puerto Rico,Aguas Buenas Municipio,21844,21967
Puerto Rico,Aibonito Municipio,21139,21967
Puerto Rico,Añasco Municipio,21189,21967
Puerto Rico,Arecibo Municipio,19311,21967
Puerto Rico,Arroyo Municipio,14933,21967
Puerto Rico,Barceloneta Municipio,19051,21967
Puerto Rico,Barranquitas Municipio,20290,21967
Puerto Rico,Bayamón Municipio,27812,21967
Puerto Rico,Cabo Rojo Municipio,18581,21967
Puerto Rico,Caguas Municipio,27062,21967
Puerto Rico,Camuy Municipio,19745,21967
Puerto Rico,Canóvanas Municipio,23517,21967
Puerto Rico,Carolina Municipio,30678,21967
Puerto Rico,Cataño Municipio,20089,21967
Puerto Rico,Cayey Municipio,23823,21967
Puerto Rico,Ceiba Municipio,20748,21967
Puerto Rico,Ciales Municipio,18990,21967
Puerto Rico,Cidra Municipio,23327,21967
Puerto Rico,Coamo Municipio,19267,21967
Puerto Rico,Comerío Municipio,14666,21967
Puerto Rico,Corozal Municipio,19285,21967
Puerto Rico,Culebra Municipio,25104,21967
Puerto Rico,Dorado Municipio,29744,21967
Puerto Rico,Fajardo Municipio,21701,21967
Puerto Rico,Florida Municipio,21487,21967
Puerto Rico,Guánica Municipio,12856,21967
Puerto Rico,Guayama Municipio,17815,21967
Puerto Rico,Guayanilla Municipio,19023,21967
Puerto Rico,Guaynabo Municipio,39176,21967
Puerto Rico,Gurabo Municipio,35470,21967
Puerto Rico,Hatillo Municipio,20955,21967
Puerto Rico,Hormigueros Municipio,20811,21967
Puerto Rico,Humacao Municipio,22431,21967
Puerto Rico,Isabela Municipio,17123,21967
Puerto Rico,Jayuya Municipio,16780,21967
Puerto Rico,Juana Díaz Municipio,21420,21967
Puerto Rico,Juncos Municipio,22283,21967
Puerto Rico,Lajas Municipio,15593,21967
Puerto Rico,Lares Municipio,17629,21967
Puerto Rico,Las Marías Municipio,15353,21967
Puerto Rico,Las Piedras Municipio,24466,21967
Puerto Rico,Loíza Municipio,19541,21967
Puerto Rico,Luquillo Municipio,22216,21967
Puerto Rico,Manatí Municipio,19427,21967
Puerto Rico,Maricao Municipio,19223,21967
Puerto Rico,Maunabo Municipio,21678,21967
Puerto Rico,Mayagüez Municipio,15501,21967
Puerto Rico,Moca Municipio,17685,21967
Puerto Rico,Morovis Municipio,21598,21967
Puerto Rico,Naguabo Municipio,18412,21967
Puerto Rico,Naranjito Municipio,19156,21967
Puerto Rico,Orocovis Municipio,15637,21967
Puerto Rico,Patillas Municipio,17783,21967
Puerto Rico,Peñuelas Municipio,18123,21967
Puerto Rico,Ponce Municipio,17747,21967
Puerto Rico,Quebradillas Municipio,18947,21967
Puerto Rico,Rincón Municipio,24744,21967
Puerto Rico,Río Grande Municipio,23679,21967
Puerto Rico,Sabana Grande Municipio,18857,21967
Puerto Rico,Salinas Municipio,18563,21967
Puerto Rico,San Germán Municipio,16492,21967
Puerto Rico,San Juan Municipio,24347,21967
