State,County,County Median Household Income,State Median Household Income
North Carolina,New Hanover,56689,56642
North Carolina,Northampton,38969,56642
North Carolina,Onslow,51560,56642
North Carolina,Orange,74803,56642
North Carolina,Pamlico,48531,56642
North Carolina,Pasquotank,54439,56642
North Carolina,Pender,60044,56642
North Carolina,Perquimans,51036,56642
North Carolina,Person,57323,56642
North Carolina,Pitt,49337,56642
North Carolina,Polk,52125,56642
North Carolina,Randolph,48984,56642
North Carolina,Richmond,39051,56642
North Carolina,Robeson,35362,56642
North Carolina,Rockingham,45697,56642
North Carolina,Rowan,51054,56642
North Carolina,Rutherford,43183,56642
North Carolina,Sampson,42914,56642
North Carolina,Scotland,35936,56642
North Carolina,Stokes,51668,56642
North Carolina,Surry,44979,56642
North Carolina,Transylvania,51509,56642
North Carolina,Tyrrell,38250,56642
North Carolina,Vance,41827,56642
North Carolina,Wake,83567,56642
North Carolina,Washington,30941,56642
North Carolina,Watauga,46453,56642
North Carolina,Wilkes,44980,56642
North Carolina,Wilson,44594,56642
North Carolina,Yancey,44554,56642
New Jersey,Atlantic,63680,85245
New Jersey,Burlington,90329,85245
New Jersey,Camden,70957,85245
New Jersey,Cumberland,55709,85245
New Jersey,Essex,63959,85245
New Jersey,Hudson,75062,85245
New Jersey,Hunterdon,117858,85245
New Jersey,Middlesex,91731,85245
New Jersey,Monmouth,103523,85245
New Jersey,Ocean,72679,85245
New Jersey,Passaic,73562,85245
New Jersey,Somerset,116510,85245
New Jersey,Sussex,96222,85245
New Jersey,Warren,83497,85245
Indiana,Adams,52712,58235
Indiana,Bartholomew,66978,58235
Indiana,Benton,52656,58235
Texas,Lee,56696,63826
Texas,Leon,43392,63826
Texas,Liberty,50917,63826
Texas,Limestone,45781,63826
Texas,Lipscomb,63182,63826
Texas,Live Oak,50212,63826
Texas,Llano,58941,63826
Texas,Lubbock,53425,63826
Texas,McCulloch,48618,63826
Texas,McLennan,50210,63826
Texas,Madison,60499,63826
Texas,Marion,39093,63826
Texas,Mason,61434,63826
Texas,Matagorda,48733,63826
Texas,Medina,62701,63826
Texas,Menard,43826,63826
Texas,Milam,48253,63826
Texas,Mills,50198,63826
Texas,Montague,57511,63826
Texas,Montgomery,83274,63826
Texas,Morris,43995,63826
Texas,Motley,45417,63826
Texas,Navarro,47574,63826
Texas,Newton,40690,63826
Texas,Nueces,56784,63826
Texas,Ochiltree,53431,63826
Texas,Orange,63488,63826
Texas,Palo Pinto,55986,63826
Texas,Parker,84189,63826
Texas,Parmer,58558,63826
Texas,Polk,50351,63826
Texas,Potter,43652,63826
Texas,Rains,52612,63826
Texas,Randall,68186,63826
Texas,Real,38659,63826
Texas,Red River,37135,63826
Texas,Refugio,51054,63826
Texas,Roberts,61964,63826
Texas,Rockwall,105956,63826
Texas,Runnels,48489,63826
Texas,Sabine,38917,63826
Texas,San Augustine,41568,63826
Texas,San Patricio,56111,63826
Texas,San Saba,45169,63826
Texas,Scurry,50277,63826
Texas,Shackelford,48212,63826
Texas,Sherman,57130,63826
Texas,Smith,59450,63826
Texas,Lavaca,54211,63826
Texas,Somervell,64394,63826
Texas,Starr,30931,63826
Texas,Stephens,44940,63826
Texas,Sterling,53194,63826
Texas,Stonewall,58309,63826
Texas,Sutton,61190,63826
Texas,Swisher,36337,63826
Texas,Tarrant,70306,63826
Texas,Taylor,55568,63826
Texas,Terrell,42823,63826
Texas,Terry,44052,63826
Texas,Throckmorton,41875,63826
South Carolina,Jasper,45924,54864
South Carolina,Lee,32851,54864
South Carolina,Marion,30791,54864
South Carolina,Oconee,49691,54864
South Carolina,Richland,54441,54864
South Carolina,Sumter,46570,54864
South Dakota,Aurora,65132,59896
South Dakota,Bon Homme,50195,59896
South Dakota,Brule,57181,59896
South Dakota,Hanson,63750,59896
South Dakota,Hutchinson,61290,59896
South Dakota,Jerauld,49265,59896
South Dakota,Lawrence,52146,59896
South Dakota,McCook,66208,59896
South Dakota,Meade,62275,59896
South Dakota,Minnehaha,63699,59896
South Dakota,Pennington,58278,59896
South Dakota,Sanborn,55398,59896
South Dakota,Sully,60508,59896
South Dakota,Turner,63062,59896
South Dakota,Yankton,61878,59896
Tennessee,Bedford,52973,54833
Tennessee,Blount,60301,54833
Tennessee,Cannon,52518,54833
Tennessee,Cheatham,63988,54833
Tennessee,Clay,32064,54833
Tennessee,Crockett,47581,54833
Tennessee,Decatur,40389,54833
Tennessee,Jackson,35880,54833
Tennessee,Knox,59250,54833
Tennessee,Lawrence,43734,54833
Tennessee,Loudon,61664,54833
Tennessee,Macon,38080,54833
Tennessee,Marshall,55299,54833
Tennessee,Monroe,45576,54833
Tennessee,Morgan,41701,54833
Tennessee,Perry,48716,54833
Tennessee,Putnam,45160,54833
Tennessee,Robertson,66088,54833
Tennessee,Sevier,51734,54833
Tennessee,Stewart,49537,54833
Tennessee,Tipton,62474,54833
Tennessee,Union,45143,54833
Tennessee,Washington,48923,54833
Tennessee,White,44282,54833
Utah,Beaver,66705,74197
Utah,Carbon,50328,74197
Utah,Duchesne,61655,74197
Vermont,Addison,70262,63477
Vermont,Chittenden,76316,63477
Vermont,Grand Isle,81667,63477
Vermont,Orleans,54390,63477
Vermont,Windham,54188,63477
Virginia,Albemarle,84643,76398
Virginia,Amherst,57368,76398
Virginia,Augusta,65076,76398
Virginia,Bland,50365,76398
Virginia,Buchanan,34302,76398
Illinois,Warren,54291,68428
Illinois,Wayne,50205,68428
Illinois,Whiteside,57172,68428
Illinois,Will,90800,68428
Illinois,Winnebago,55310,68428
Illinois,Woodford,74777,68428
Iowa,Adams,52287,61836
Iowa,Allamakee,55523,61836
Iowa,Audubon,49245,61836
Iowa,Black Hawk,54774,61836
Iowa,Boone,67442,61836
Iowa,Buchanan,67252,61836
Iowa,Butler,56473,61836
Iowa,Calhoun,55285,61836
Iowa,Cass,52005,61836
Iowa,Cedar,69259,61836
Iowa,Cherokee,56302,61836
Iowa,Chickasaw,61239,61836
Iowa,Clay,51259,61836
Iowa,Clinton,52221,61836
Iowa,Crawford,54849,61836
Iowa,Davis,67627,61836
Iowa,Decatur,48154,61836
Iowa,Des Moines,51784,61836
Iowa,Dickinson,60975,61836
Iowa,Dubuque,64493,61836
Iowa,Emmet,56708,61836
Iowa,Fayette,49834,61836
Iowa,Floyd,51768,61836
Iowa,Franklin,55630,61836
Iowa,Fremont,59688,61836
Iowa,Greene,51098,61836
Iowa,Grundy,71760,61836
Iowa,Guthrie,62644,61836
Iowa,Hamilton,60248,61836
Iowa,Hancock,61957,61836
Iowa,Hardin,54930,61836
Iowa,Harrison,64154,61836
Iowa,Henry,54490,61836
Iowa,Howard,56709,61836
Iowa,Humboldt,55707,61836
Iowa,Ida,54219,61836
Iowa,Iowa,62660,61836
Iowa,Jackson,59042,61836
Iowa,Jefferson,47401,61836
Iowa,Johnson,63062,61836
Iowa,Keokuk,52012,61836
Iowa,Lee,52072,61836
Iowa,Linn,67301,61836
Iowa,Lucas,53967,61836
Iowa,Lyon,65959,61836
Iowa,Mahaska,56417,61836
Iowa,Marshall,58735,61836
Iowa,Mills,75137,61836
Iowa,Monona,51866,61836
Iowa,Monroe,59489,61836
Iowa,Muscatine,60435,61836
Iowa,Osceola,61167,61836
Iowa,Page,51196,61836
Iowa,Plymouth,71147,61836
Iowa,Pocahontas,53573,61836
Indiana,Boone,89444,58235
Indiana,Brown,66833,58235
Indiana,Cass,49020,58235
Indiana,Clark,57111,58235
Indiana,Clinton,53750,58235
Indiana,Crawford,41761,58235
Indiana,Dearborn,70779,58235
Indiana,Decatur,60794,58235
Indiana,Delaware,45910,58235
Indiana,Dubois,62846,58235
Indiana,Fayette,47465,58235
Indiana,Floyd,67603,58235
Indiana,Fountain,52334,58235
Indiana,Franklin,68180,58235
Indiana,Fulton,50597,58235
Indiana,Gibson,56638,58235
Indiana,Grant,46900,58235
Indiana,Greene,51777,58235
Indiana,Hamilton,98880,58235
Indiana,Hancock,75647,58235
Indiana,Harrison,59169,58235
Indiana,Hendricks,84754,58235
Indiana,Henry,51104,58235
Indiana,Howard,56387,58235
Indiana,Huntington,54286,58235
Indiana,Jackson,55097,58235
Indiana,Jasper,61889,58235
Indiana,Jay,45864,58235
Indiana,Jefferson,51981,58235
Indiana,Jennings,61610,58235
Indiana,Johnson,72928,58235
Indiana,Knox,47394,58235
Indiana,LaGrange,69331,58235
Indiana,Lake,57530,58235
Indiana,Lawrence,57740,58235
Indiana,Madison,51476,58235
Indiana,Marshall,54207,58235
Indiana,Martin,55378,58235
Indiana,Monroe,52229,58235
Indiana,Montgomery,56408,58235
Indiana,Newton,57866,58235
Indiana,Noble,58947,58235
Indiana,Orange,52164,58235
Indiana,Owen,52204,58235
Indiana,Perry,51496,58235
Indiana,Pike,55022,58235
Indiana,Posey,64983,58235
Indiana,Pulaski,49140,58235
Indiana,Randolph,53322,58235
Indiana,Ripley,60055,58235
Indiana,St. Joseph,54433,58235
Indiana,Shelby,59712,58235
Indiana,Spencer,56919,58235
Indiana,Steuben,58905,58235
Indiana,Sullivan,49449,58235
Indiana,Tippecanoe,51926,58235
Indiana,Tipton,68707,58235
Indiana,Vanderburgh,51179,58235
Indiana,Vermillion,54361,58235
Indiana,Wabash,56573,58235
Texas,Titus,53406,63826
Texas,Tom Green,57670,63826
Texas,Travis,80668,63826
Texas,Trinity,44052,63826
Texas,Tyler,47865,63826
Texas,Upshur,54330,63826
Texas,Upton,59008,63826
Texas,Uvalde,45936,63826
Texas,Van Zandt,57203,63826
Texas,Victoria,58959,63826
Texas,Waller,61752,63826
Texas,Ward,61915,63826
Texas,Webb,50296,63826
Texas,Wharton,51770,63826
Texas,Wichita,49710,63826
Texas,Wilbarger,45121,63826
Texas,Williamson,90834,63826
Texas,Wilson,80082,63826
Texas,Wise,67726,63826
Texas,Wood,56749,63826
Texas,Young,52158,63826
Texas,Zapata,32945,63826
Alabama,Covington,42566,52035
Alabama,Dale,45644,52035
Alabama,Elmore,62324,52035
Alabama,Fayette,41469,52035
Alabama,Geneva,41569,52035
Alabama,Henry,51715,52035
Alabama,Jefferson,55088,52035
Alabama,Lawrence,47125,52035
Alabama,Limestone,64270,52035
Alabama,Madison,66887,52035
Alabama,Marshall,50216,52035
Alabama,Montgomery,51963,52035
Alabama,Perry,23875,52035
Alabama,Randolph,45141,52035
Alabama,Shelby,78889,52035
Alabama,Talladega,43969,52035
Alabama,Walker,45833,52035
Alabama,Winston,40991,52035
California,Amador,65187,78672
California,Calaveras,67054,78672
California,Del Norte,49981,78672
California,Glenn,51682,78672
California,Inyo,59296,78672
California,Lake,49254,78672
California,Los Angeles,71358,78672
California,Santa Barbara,78925,78672
California,Shasta,57139,78672
Virginia,Caroline,67901,76398
Virginia,Chesterfield,84645,76398
Virginia,Culpeper,80663,76398
Virginia,Dinwiddie,65485,76398
Virginia,Fauquier,105665,76398
Virginia,Franklin,56779,76398
Virginia,Gloucester,71649,76398
Virginia,Greene,67266,76398
Virginia,Hanover,91444,76398
Virginia,Highland,51831,76398
Virginia,Pittsylvania,49520,76398
Virginia,Prince William,107707,76398
Virginia,Richmond,53298,76398
Virginia,Rockingham,64496,76398
Virginia,Shenandoah,56114,76398
Virginia,Spotsylvania,90913,76398
Virginia,Sussex,51701,76398
Virginia,Washington,50928,76398
Virginia,Wythe,51639,76398
Virginia,Bristol city,39679,76398
Virginia,Chesapeake city,81261,76398
Virginia,Emporia city,30058,76398
Virginia,Franklin city,49811,76398
Virginia,Hampton city,57041,76398
Virginia,Lexington city,50714,76398
Virginia,Manassas Park city,81639,76398
Virginia,Norfolk city,53026,76398
Virginia,Poquoson city,100696,76398
Virginia,Richmond city,51421,76398
Washington,Jefferson,57693,77006
Washington,Klickitat,56667,77006
Washington,Mason,60565,77006
Washington,Pend Oreille,55021,77006
Washington,Skagit,71021,77006
Washington,Spokane,60101,77006
Washington,Wahkiakum,54524,77006
Washington,Whitman,42288,77006
West Virginia,Berkeley,65286,48037
West Virginia,Brooke,48168,48037
West Virginia,Doddridge,51300,48037
West Virginia,Grant,43313,48037
West Virginia,Hancock,48140,48037
West Virginia,Jackson,49115,48037
West Virginia,Lewis,43894,48037
West Virginia,McDowell,26072,48037
West Virginia,Mason,51820,48037
West Virginia,Mingo,35454,48037
West Virginia,Morgan,57116,48037
Wisconsin,Adams,48906,63293
Wisconsin,Bayfield,57257,63293
Wisconsin,Burnett,53555,63293
Wisconsin,Clark,54463,63293
Wisconsin,Dane,75179,63293
Wisconsin,Douglas,56855,63293
Wisconsin,Florence,50821,63293
Wisconsin,Grant,54144,63293
Wisconsin,Iowa,68714,63293
Wisconsin,Jefferson,67167,63293
Iowa,Pottawattamie,59901,61836
Iowa,Ringgold,55970,61836
Iowa,Sac,57446,61836
Iowa,Shelby,60139,61836
Iowa,Sioux,73260,61836
Iowa,Tama,54749,61836
Iowa,Union,50375,61836
Iowa,Van Buren,49898,61836
Iowa,Warren,80309,61836
Iowa,Washington,63532,61836
Iowa,Webster,51909,61836
Iowa,Winneshiek,63162,61836
Iowa,Woodbury,60768,61836
Iowa,Wright,51221,61836
Maryland,Allegany,49449,87063
Maryland,Baltimore,78724,87063
Maryland,Caroline,59042,87063
Maryland,Carroll,99569,87063
Maryland,Charles,103678,87063
Maryland,Dorchester,52799,87063
Maryland,Garrett,54542,87063
Maryland,Harford,94003,87063
Maryland,Kent,60208,87063
Maryland,Prince George's,86994,87063
Maryland,Queen Anne's,96467,87063
Maryland,Somerset,44980,87063
Maryland,Talbot,73102,87063
Maryland,Washington,63510,87063
Maryland,Wicomico,60366,87063
Maryland,Worcester,65396,87063
Maryland,Baltimore city,52164,87063
Michigan,Alcona,43341,59234
Michigan,Alger,45184,59234
Michigan,Allegan,65071,59234
Michigan,Alpena,42603,59234
Michigan,Antrim,57256,59234
Michigan,Arenac,45679,59234
Michigan,Baraga,46581,59234
Michigan,Barry,65557,59234
Michigan,Bay,48290,59234
Michigan,Benzie,64257,59234
Michigan,Berrien,52500,59234
Michigan,Branch,52782,59234
Michigan,Calhoun,50219,59234
Michigan,Cass,57514,59234
Michigan,Charlevoix,60433,59234
Michigan,Chippewa,50454,59234
Michigan,Clare,41163,59234
Michigan,Crawford,49987,59234
Michigan,Delta,47008,59234
Michigan,Eaton,67440,59234
Michigan,Genesee,50269,59234
Michigan,Gladwin,45957,59234
Michigan,Grand Traverse,66457,59234
Michigan,Gratiot,49795,59234
Michigan,Houghton,44839,59234
Michigan,Huron,49541,59234
Michigan,Ionia,60139,59234
Michigan,Iron,44183,59234
Indiana,Warren,65614,58235
Indiana,Washington,50459,58235
Indiana,Wayne,47756,58235
Indiana,White,53865,58235
Indiana,Whitley,64992,58235
Massachusetts,Berkshire,62166,84385
Massachusetts,Bristol,71450,84385
Massachusetts,Essex,82225,84385
Massachusetts,Franklin,61198,84385
Massachusetts,Hampshire,73518,84385
Massachusetts,Middlesex,106202,84385
Massachusetts,Norfolk,105320,84385
Massachusetts,Plymouth,92906,84385
Massachusetts,Suffolk,74881,84385
Massachusetts,Worcester,77155,84385
Ohio,Adams,40067,58116
Ohio,Allen,51892,58116
Ohio,Ashland,55422,58116
Ohio,Ashtabula,47925,58116
Ohio,Athens,42414,58116
Ohio,Auglaize,66193,58116
Ohio,Belmont,51574,58116
Ohio,Brown,57200,58116
Ohio,Butler,69023,58116
Ohio,Carroll,52574,58116
Ohio,Champaign,59909,58116
Ohio,Clark,51504,58116
Ohio,Clermont,69720,58116
Ohio,Clinton,54683,58116
Ohio,Columbiana,49407,58116
Ohio,Coshocton,48552,58116
Ohio,Crawford,46391,58116
Ohio,Cuyahoga,51741,58116
Ohio,Defiance,62110,58116
Ohio,Delaware,111411,58116
Ohio,Fairfield,70906,58116
Ohio,Fayette,48637,58116
Ohio,Fulton,61290,58116
Ohio,Gallia,48975,58116
Ohio,Greene,70055,58116
Ohio,Guernsey,46352,58116
Ohio,Hancock,57384,58116
Ohio,Hardin,50214,58116
Ohio,Henry,60425,58116
Ohio,Hocking,54774,58116
Ohio,Holmes,64453,58116
Ohio,Jackson,48915,58116
Ohio,Jefferson,46849,58116
Ohio,Lake,65814,58116
Ohio,Lawrence,46584,58116
Ohio,Logan,60417,58116
Ohio,Lorain,58798,58116
Ohio,Madison,68663,58116
Ohio,Marion,49225,58116
Ohio,Medina,77784,58116
Ohio,Mercer,65566,58116
Ohio,Miami,62347,58116
Ohio,Montgomery,53064,58116
Ohio,Morgan,43791,58116
Ohio,Muskingum,48350,58116
California,Siskiyou,47403,78672
California,Stanislaus,62873,78672
California,Trinity,41780,78672
California,Ventura,89295,78672
Arkansas,Arkansas,51000,49475
Arkansas,Benton,71556,49475
Arkansas,Bradley,41808,49475
Arkansas,Chicot,33523,49475
Arkansas,Cleburne,45563,49475
Arkansas,Conway,44456,49475
Arkansas,Crawford,48980,49475
Arkansas,Dallas,35134,49475
Arkansas,Faulkner,54191,49475
Arkansas,Garland,48150,49475
Arkansas,Greene,50083,49475
Arkansas,Howard,38038,49475
Arkansas,Jackson,37885,49475
Arkansas,Lafayette,33763,49475
Arkansas,Lee,27902,49475
Arkansas,Logan,44232,49475
Arkansas,Marion,38426,49475
Arkansas,Mississippi,42986,49475
Arkansas,Van Buren,40442,49475
Arkansas,Woodruff,40331,49475
Connecticut,Fairfield,97539,79855
Connecticut,Middlesex,84907,79855
Connecticut,Tolland,87809,79855
Alaska,Aleutians East Borough,75833,77790
Alaska,Bethel Census Area,54400,77790
Alaska,Copper River Census Area,64745,77790
Alaska,Fairbanks North Star Borough,76464,77790
Alaska,Juneau City and Borough,88077,77790
Alaska,Kodiak Island Borough,79173,77790
Alaska,Lake and Peninsula Borough,48750,77790
Alaska,North Slope Borough,79083,77790
Alaska,Prince of Wales-Hyder Census Area,54018,77790
Alaska,Southeast Fairbanks Census Area,66941,77790
Colorado,Adams,73817,75231
Colorado,Arapahoe,80291,75231
Colorado,Bent,38083,75231
Colorado,Chaffee,55176,75231
Colorado,Clear Creek,71919,75231
Colorado,Crowley,40785,75231
Colorado,Denver,72661,75231
Colorado,Mineral,53571,75231
Colorado,Montrose,54611,75231
Colorado,Otero,43075,75231
Colorado,Phillips,50426,75231
Colorado,Pueblo,49979,75231
Colorado,Routt,76198,75231
Colorado,San Juan,56875,75231
Colorado,Summit,80709,75231
Colorado,Weld,74332,75231
Delaware,Kent,60117,69110
Montana,Beaverhead,45819,56539
Montana,Broadwater,57723,56539
Montana,Cascade,52049,56539
Montana,Custer,54891,56539
Wisconsin,Kewaunee,68474,63293
Wisconsin,Langlade,52074,63293
Wisconsin,Marathon,63029,63293
Wisconsin,Menominee,47188,63293
Wisconsin,Oneida,58156,63293
Wisconsin,Pepin,58750,63293
Wisconsin,Portage,60316,63293
Wisconsin,Richland,52052,63293
Wisconsin,St. Croix,84985,63293
Wyoming,Hot Springs,53398,65304
Wyoming,Natrona,62168,65304
Wyoming,Platte,57784,65304
Wyoming,Sweetwater,73384,65304
Wyoming,Washakie,57306,65304
Puerto Rico,Aguada Municipio,16802,21058
Puerto Rico,Aibonito Municipio,20631,21058
Puerto Rico,Arroyo Municipio,16206,21058
Puerto Rico,Bayamón Municipio,26853,21058
Puerto Rico,Canóvanas Municipio,21614,21058
Puerto Rico,Cayey Municipio,23104,21058
Puerto Rico,Cidra Municipio,20664,21058
Puerto Rico,Corozal Municipio,16933,21058
Puerto Rico,Fajardo Municipio,19957,21058
Puerto Rico,Guayanilla Municipio,17796,21058
Puerto Rico,Hatillo Municipio,18998,21058
Puerto Rico,Isabela Municipio,16996,21058
Puerto Rico,Juncos Municipio,20350,21058
Puerto Rico,Salinas Municipio,17694,21058
Puerto Rico,San Sebastián Municipio,15995,21058
Puerto Rico,Toa Baja Municipio,25090,21058
Puerto Rico,Vega Alta Municipio,20809,21058
Puerto Rico,Yabucoa Municipio,16828,21058
Texas,Andrews,75147,63826
Texas,Archer,63958,63826
Texas,Austin,64468,63826
Texas,Bastrop,71820,63826
Texas,Bell,54987,63826
Texas,Borden,83281,63826
Texas,Bowie,51796,63826
Texas,Brewster,45296,63826
Texas,Brown,49180,63826
Texas,Caldwell,59846,63826
Texas,Cameron,41200,63826
Texas,Cass,47539,63826
Texas,Cherokee,50199,63826
Texas,Cochran,41000,63826
Texas,Collin,100541,63826
Texas,Eastland,41559,63826
Texas,Ellis,79834,63826
Texas,Falls,36854,63826
Texas,Fisher,52683,63826
Texas,Fort Bend,100189,63826
Texas,Frio,48708,63826
Texas,Galveston,74633,63826
Texas,Glasscock,74375,63826
Texas,Gray,54679,63826
Texas,Grimes,56086,63826
Texas,Hall,40197,63826
Texas,Hardeman,47188,63826
Michigan,Isabella,46783,59234
Michigan,Kalamazoo,58836,59234
Michigan,Kalkaska,49402,59234
Michigan,Keweenaw,51750,59234
Michigan,Lake,38356,59234
Michigan,Leelanau,67330,59234
Michigan,Livingston,84274,59234
Michigan,Luce,50000,59234
Michigan,Macomb,64641,59234
Michigan,Manistee,51658,59234
Michigan,Mason,51568,59234
Michigan,Mecosta,45797,59234
Michigan,Midland,64078,59234
Michigan,Monroe,65453,59234
Michigan,Montcalm,52390,59234
Michigan,Muskegon,53478,59234
Michigan,Newaygo,51470,59234
Michigan,Oceana,51161,59234
Michigan,Ogemaw,41752,59234
Michigan,Osceola,46969,59234
Michigan,Oscoda,43457,59234
Michigan,Ottawa,72418,59234
Michigan,Roscommon,41828,59234
Michigan,Saginaw,49565,59234
Michigan,St. Joseph,53253,59234
Michigan,Sanilac,49852,59234
Michigan,Shiawassee,56436,59234
Michigan,Tuscola,51891,59234
Michigan,Washtenaw,75730,59234
Michigan,Wayne,49359,59234
Michigan,Wexford,50335,59234
Mississippi,Adams,30633,46511
Mississippi,Alcorn,40938,46511
Mississippi,Amite,30805,46511
Mississippi,Attala,35631,46511
Mississippi,Benton,39758,46511
Mississippi,Bolivar,32412,46511
Mississippi,Calhoun,40345,46511
Mississippi,Carroll,46729,46511
Mississippi,Chickasaw,35592,46511
Mississippi,Choctaw,36648,46511
Mississippi,Claiborne,32268,46511
Mississippi,Clarke,38631,46511
Mississippi,Clay,33209,46511
Mississippi,Coahoma,30761,46511
Mississippi,Copiah,44252,46511
Mississippi,Covington,32917,46511
Mississippi,DeSoto,69990,46511
Mississippi,Forrest,42298,46511
Mississippi,Franklin,39066,46511
Mississippi,Greene,47033,46511
Mississippi,Grenada,39952,46511
Mississippi,Harrison,48547,46511
Mississippi,Hinds,45380,46511
Mississippi,Humphreys,28628,46511
Mississippi,Issaquena,28333,46511
Mississippi,Jackson,53726,46511
Mississippi,Jasper,37877,46511
Ohio,Noble,50070,58116
Ohio,Paulding,56531,58116
Ohio,Perry,52978,58116
Ohio,Pike,44115,58116
Ohio,Preble,61339,58116
Ohio,Putnam,67790,58116
Ohio,Ross,51508,58116
Ohio,Sandusky,55245,58116
Ohio,Seneca,52897,58116
Ohio,Shelby,64522,58116
Ohio,Summit,59253,58116
Ohio,Trumbull,47799,58116
Ohio,Union,88565,58116
Ohio,Van Wert,55991,58116
Ohio,Warren,89410,58116
Ohio,Washington,51808,58116
Ohio,Wayne,61424,58116
Ohio,Williams,52855,58116
Ohio,Wood,63189,58116
Ohio,Wyandot,57925,58116
Oklahoma,Adair,34375,53840
Oklahoma,Alfalfa,64122,53840
Oklahoma,Atoka,42392,53840
Oklahoma,Beaver,55083,53840
Oklahoma,Beckham,47095,53840
Oklahoma,Blaine,49638,53840
Oklahoma,Bryan,47175,53840
Oklahoma,Caddo,46499,53840
Oklahoma,Canadian,73591,53840
Oklahoma,Carter,51148,53840
Oklahoma,Cherokee,43378,53840
Oklahoma,Choctaw,37121,53840
Oklahoma,Cimarron,47095,53840
Oklahoma,Cleveland,65412,53840
Oklahoma,Coal,42277,53840
Oklahoma,Comanche,52377,53840
Oklahoma,Craig,43003,53840
Oklahoma,Creek,52315,53840
Oklahoma,Delaware,44268,53840
Oklahoma,Dewey,51169,53840
Oklahoma,Garfield,55435,53840
Oklahoma,Garvin,47321,53840
Oklahoma,Grant,53147,53840
Oklahoma,Greer,46794,53840
Oklahoma,Harper,44318,53840
Oklahoma,Haskell,43950,53840
Oklahoma,Jackson,52535,53840
Oklahoma,Jefferson,43871,53840
Oklahoma,Kay,47456,53840
Oklahoma,Kingfisher,61738,53840
Oklahoma,Latimer,40044,53840
Oklahoma,Le Flore,41900,53840
Oklahoma,Logan,70456,53840
Oklahoma,Love,54423,53840
Oklahoma,McCurtain,39091,53840
Oklahoma,McIntosh,39588,53840
Oklahoma,Marshall,48573,53840
Oklahoma,Mayes,50012,53840
Oklahoma,Muskogee,41633,53840
Oklahoma,Noble,60019,53840
Montana,Deer Lodge,42129,56539
Montana,Flathead,57763,56539
Montana,Glacier,37645,56539
Montana,Granite,50795,56539
Montana,Judith Basin,50329,56539
Montana,Liberty,46750,56539
Montana,Madison,55892,56539
Montana,Missoula,56247,56539
Montana,Park,53082,56539
Montana,Pondera,54235,56539
Georgia,Baldwin,46250,61224
Georgia,Bartow,61226,61224
Georgia,Berrien,42089,61224
Georgia,Brantley,34679,61224
Georgia,Bulloch,48786,61224
Georgia,Calhoun,41962,61224
Georgia,Candler,36955,61224
Georgia,Charlton,42743,61224
Georgia,Chattooga,37351,61224
Georgia,Clay,32434,61224
Georgia,Clinch,38844,61224
Georgia,Colquitt,36799,61224
Georgia,Coweta,79795,61224
Georgia,Dade,40384,61224
Georgia,Decatur,40567,61224
Georgia,Dooly,48039,61224
Georgia,Early,34811,61224
Georgia,Effingham,67050,61224
Georgia,Evans,46392,61224
Georgia,Floyd,50657,61224
Georgia,Franklin,47821,61224
Georgia,Glascock,46500,61224
Georgia,Grady,48047,61224
Georgia,Habersham,54147,61224
Georgia,Hancock,32914,61224
Georgia,Lowndes,46113,61224
Georgia,McDuffie,47327,61224
Georgia,Madison,51142,61224
Georgia,Miller,49771,61224
Georgia,Monroe,60491,61224
Georgia,Murray,51133,61224
Georgia,Oconee,95064,61224
Georgia,Peach,50267,61224
Georgia,Pierce,48969,61224
Georgia,Pulaski,42213,61224
Georgia,Rabun,44871,61224
Georgia,Richmond,43882,61224
Georgia,Screven,39852,61224
Georgia,Stephens,46766,61224
Georgia,Talbot,40020,61224
Georgia,Tattnall,44053,61224
Georgia,Terrell,35335,61224
Georgia,Toombs,41244,61224
Georgia,Troup,46796,61224
Georgia,Twiggs,43477,61224
Georgia,Walker,46601,61224
Georgia,Warren,38250,61224
Georgia,Wayne,45773,61224
Georgia,White,55788,61224
Georgia,Wilkes,36486,61224
Texas,Harrison,54234,63826
Texas,Hays,68724,63826
Texas,Hidalgo,41846,63826
Texas,Hood,71253,63826
Texas,Howard,57761,63826
Texas,Hutchinson,57921,63826
Texas,Jackson,58243,63826
Texas,Jefferson,50840,63826
Texas,Johnson,65311,63826
Texas,Loving,44076,63826
Texas,Lynn,46163,63826
Texas,McMullen,67386,63826
Texas,Martin,70000,63826
Texas,Maverick,41385,63826
Texas,Midland,83217,63826
Texas,Mitchell,44939,63826
Texas,Moore,53967,63826
Texas,Nacogdoches,44507,63826
Texas,Nolan,43692,63826
Texas,Oldham,64250,63826
Texas,Panola,51297,63826
Texas,Pecos,53879,63826
Texas,Presidio,22716,63826
Texas,Reagan,61659,63826
Texas,Reeves,61543,63826
Texas,Robertson,53823,63826
Texas,Rusk,56223,63826
Texas,San Jacinto,44566,63826
Texas,Schleicher,45250,63826
Texas,Shelby,41170,63826
Texas,Val Verde,47675,63826
Texas,Walker,41508,63826
Texas,Washington,59623,63826
Texas,Wheeler,49036,63826
Texas,Willacy,37906,63826
Texas,Winkler,63585,63826
Texas,Yoakum,69004,63826
Texas,Zavala,40090,63826
Mississippi,Jefferson Davis,32214,46511
Mississippi,Jones,43391,46511
Mississippi,Lafayette,53318,46511
Mississippi,Lauderdale,42922,46511
Mississippi,Lawrence,36239,46511
